X1,X2,X3,X4,X5,X6
0.5,0,0,0.4,0,0
0.4,0,0,0.5,0,0
0.8,8.23E-04,0.111111111,0.8,8.23E-04,0.111111111
0.7,8.23E-04,0.125,0.6,0,0
0.6,8.23E-04,0.142857143,0.6,0.002469136,0.333333333
0.5,0,0,0.4,0,0
0.1,8.23E-04,0.5,0.1,0,0
0.6,8.23E-04,0.142857143,0.6,8.23E-04,0.142857143
0.6,0,0,0.3,0,0
0.8,0,0,0.5,0,0
0.6,8.23E-04,0.142857143,0.4,0,0
0.5,0,0,0.4,0,0
0.8,0,0,0.8,0,0
0.7,0,0,0.7,0,0
0.4,0,0,0.3,0,0
0.8,0,0,0.7,0,0
0.8,0,0,0.8,8.23E-04,0.111111111
0.7,0,0,0.7,0,0
0.6,0,0,0.4,0,0
0.7,0,0,0.2,0,0
1,8.23E-04,0.090909091,0.7,0,0
0.7,0,0,0.6,0,0
0.9,8.23E-04,0.1,0.8,0,0
0.6,8.23E-04,0.142857143,0.6,8.23E-04,0.142857143
0.6,0,0,0.5,0,0
0.9,8.23E-04,0.1,0.9,0.001646091,0.181818182
0.8,0.001646091,0.2,0.8,0.001646091,0.2
0.6,0,0,0.4,0,0
0.9,8.23E-04,0.1,0.7,0,0
0.4,0,0,0.4,0,0
0.7,0,0,0.5,0,0
0.5,8.23E-04,0.166666667,0.5,8.23E-04,0.166666667
0.9,0,0,0.7,0,0
0.7,0.002469136,0.3,0.7,0.002469136,0.3
0.8,0,0,0.5,0,0
0.6,0,0,0.6,0,0
0.4,0,0,0.4,0,0
0.8,8.23E-04,0.111111111,0.7,0,0
0.5,0,0,0.5,0,0
0.7,8.23E-04,0.125,0.3,0,0
0.5,0,0,0.3,0,0
0.6,0,0,0.4,0,0
0.4,0,0,0.3,0,0
0.8,8.23E-04,0.111111111,0.8,8.23E-04,0.111111111
0.6,0,0,0.2,0,0
0.6,0,0,0.5,0,0
0.8,0,0,0.3,0,0
0.7,0,0,0.7,0,0
0.6,8.23E-04,0.142857143,0.4,0,0
0.5,8.23E-04,0.166666667,0.4,0,0
0.7,8.23E-04,0.125,0.5,0,0
0.6,0,0,0.6,0,0
0.7,0,0,0.6,0,0
0.8,8.23E-04,0.111111111,0.8,8.23E-04,0.111111111
0.4,0,0,0.3,0,0
0.7,0,0,0.7,0,0
0.6,0.001646091,0.25,0.5,8.23E-04,0.166666667
0.4,8.23E-04,0.2,0.1,0,0
0.9,0,0,0.9,0,0
0.7,0,0,0.7,0,0
0.7,0,0,0.7,0,0
0.8,8.23E-04,0.111111111,0.6,8.23E-04,0.142857143
0.8,8.23E-04,0.111111111,0.7,0,0
0.8,0,0,0.7,0,0
0.6,0,0,0.6,0,0
0.6,0,0,0.6,0,0
0.7,8.23E-04,0.125,0.6,0,0
0.8,0,0,0.8,0,0
0.4,8.23E-04,0.2,0.3,0,0
0.8,8.23E-04,0.111111111,0.6,0,0
0.8,0.001646091,0.2,0.6,8.23E-04,0.142857143
0.8,8.23E-04,0.111111111,0.8,8.23E-04,0.111111111
0.6,0,0,0.5,0,0
0.5,0,0,0.4,0,0
0.8,0,0,0.8,0,0
0.7,0,0,0.7,0,0
0.7,0.002469136,0.3,0.5,0,0
0.4,0,0,0.4,0,0
0.8,8.23E-04,0.111111111,0.6,8.23E-04,0.142857143
0.8,0,0,0.7,0,0
0.6,8.23E-04,0.142857143,0.5,0,0
0.7,8.23E-04,0.125,0.7,8.23E-04,0.125
0.7,0,0,0.7,0,0
0.8,8.23E-04,0.111111111,0.8,8.23E-04,0.111111111
0.6,8.23E-04,0.142857143,0.6,0,0
0.7,8.23E-04,0.125,0.7,0,0
0.7,0.001646091,0.222222222,0.5,0.001646091,0.285714286
0,0,0,0,0,0
0.4,0,0,0.3,0,0
0.8,0,0,0.8,0,0
0.4,0,0,0.3,0,0
0.7,8.23E-04,0.125,0.6,8.23E-04,0.142857143
0.3,0,0,0.5,0,0
0.3,8.23E-04,0.25,0.2,0,0
0.3,0,0,0.3,0,0
0.6,8.23E-04,0.142857143,0.5,8.23E-04,0.166666667
0.6,0,0,0.6,0,0
0.6,0,0,0.6,0,0
0.6,0,0,0.6,0,0
0.2,0,0,0.2,0,0
0.2,0,0,0.1,0,0
0.3,0,0,0.1,0,0
0.5,8.23E-04,0.166666667,0.4,0,0
0.3,0,0,0.2,0,0
0.1,0,0,0.2,0,0
0.2,8.23E-04,0.333333333,0,0,0
0.1,0,0,0,0,0
0.3,8.23E-04,0.25,0.4,8.23E-04,0.2
0.2,0,0,0.2,0,0
0.8,8.23E-04,0.111111111,0.6,0,0
0.3,0,0,0.1,0,0
0.4,0,0,0.1,0,0
0.4,0,0,0.4,0,0
0.4,0,0,0.1,0,0
0.3,0,0,0.3,0,0
0.4,0,0,0.2,0,0
0.5,8.23E-04,0.166666667,0.2,0,0
0.4,8.23E-04,0.2,0.3,0,0
0.6,0,0,0.6,0,0
0.3,0,0,0.2,0,0
0.9,0.001646091,0.181818182,0.8,8.23E-04,0.111111111
0.3,0,0,0.3,0,0
0.4,0,0,0.3,0,0
0.4,0,0,0.2,0,0
0.1,0,0,0.1,0,0
0.6,0,0,0.6,0,0
0.4,8.23E-04,0.2,0.5,8.23E-04,0.166666667
0.4,0,0,0.5,0,0
0.3,0,0,0.2,0,0
0.2,0,0,0.2,0,0
0.4,0,0,0.4,0,0
0,0,0,0,0,0
0.7,8.23E-04,0.125,0.7,8.23E-04,0.125
0.1,8.23E-04,0.5,0.1,0,0
0.4,8.23E-04,0.2,0.4,8.23E-04,0.2
0.6,8.23E-04,0.142857143,0.6,8.23E-04,0.142857143
0.1,0,0,0.1,0,0
0.7,8.23E-04,0.125,0.6,0,0
0.5,0,0,0.4,0,0
0.4,0,0,0.3,0,0
0.4,0,0,0.3,0,0
0.3,0,0,0.2,0,0
0.4,8.23E-04,0.2,0.6,0.001646091,0.25
0.5,8.23E-04,0.166666667,0.4,8.23E-04,0.2
0.2,0,0,0,0,0
0.1,0,0,0,0,0
0.3,0,0,0.1,0,0
0.4,0,0,0.3,0,0
0.3,0,0,0.1,0,0
0.2,0,0,0.1,0,0
0.4,8.23E-04,0.2,0.3,8.23E-04,0.25
0.6,0,0,0.5,0,0
0.5,0,0,0.5,8.23E-04,0.166666667
0.6,0,0,0.5,0,0
0.2,8.23E-04,0.333333333,0.1,8.23E-04,0.5
0.6,0,0,0.5,0,0
0,0,0,0,0,0
0.2,0.001646091,0.5,0.2,0.001646091,0.5
0.5,0,0,0.5,0,0
0.3,0,0,0.2,0,0
0.5,0,0,0.5,0,0
0.5,8.23E-04,0.166666667,0.5,8.23E-04,0.166666667
0.4,0,0,0.3,0,0
0.4,0,0,0.5,0,0
0.3,0,0,0.2,0,0
0.5,0.001646091,0.285714286,0.6,0.002469136,0.333333333
0.3,8.23E-04,0.25,0.3,0,0
0.4,0,0,0.4,0,0
0.4,0,0,0.2,0,0
0.6,0.001646091,0.25,0.6,0.001646091,0.25
0.8,0.003292181,0.333333333,0.7,0.003292181,0.363636364
0.5,0,0,0,0,0
0.4,0,0,0.1,0,0
0.1,0,0,0.1,0,0
0.3,8.23E-04,0.25,0.3,8.23E-04,0.25
0.7,0,0,0.5,0,0
0.3,0,0,0,0,0
0.3,8.23E-04,0.25,0.2,0,0
0.5,0,0,0.5,0,0
0.7,0,0,0.6,0,0
0.3,0,0,0.3,0,0
0.8,0,0,0.3,0,0
0.3,0,0,0.3,0,0
0.3,0,0,0,0,0
0.4,0.001646091,0.333333333,0.4,8.23E-04,0.2
0.4,0,0,0.3,8.23E-04,0.25
0.4,0.003292181,0.5,0.4,0.003292181,0.5
1,1.01E-04,0.047619048,0.925,0,0
0.95,1.01E-04,0.05,0.85,0,0
0.975,1.51E-04,0.071428571,0.95,0,0
0.95,2.52E-04,0.11627907,0.925,0,0
0.95,1.51E-04,0.073170732,0.9,0,0
1,5.04E-05,0.024390244,0.95,0,0
0.875,1.01E-04,0.054054054,0.8,0,0
1,0,0,0.95,0,0
0.975,1.01E-04,0.048780488,0.975,0,0
0.975,5.04E-05,0.025,0.825,0,0
1,1.01E-04,0.047619048,0.95,0,0
1,1.01E-04,0.047619048,0.925,0,0
1,5.04E-05,0.024390244,0.85,0,0
1,2.01E-04,0.090909091,0.975,0,0
1,5.04E-05,0.024390244,0.875,0,0
0.975,1.01E-04,0.048780488,0.9,0,0
0.95,1.01E-04,0.05,0.875,0,0
0.95,1.51E-04,0.073170732,0.875,0,0
0.975,3.02E-04,0.133333333,0.85,0,0
0.95,1.51E-04,0.073170732,0.95,0,0
0.975,0,0,0.9,0,0
0.95,1.01E-04,0.05,0.925,0,0
1,5.04E-05,0.024390244,0.9,0,0
0.975,2.01E-04,0.093023256,0.95,1.01E-04,0.05
0.95,2.01E-04,0.095238095,0.825,0,0
1,3.52E-04,0.14893617,0.9,5.04E-05,0.027027027
0.875,0,0,0.85,0,0
0.975,2.52E-04,0.113636364,0.975,0,0
1,1.01E-04,0.047619048,1,5.04E-05,0.024390244
0.975,0,0,0.825,0,0
1,1.51E-04,0.069767442,0.95,0,0
0.975,3.02E-04,0.133333333,0.9,0,0
0.95,1.51E-04,0.073170732,0.875,5.04E-05,0.027777778
0.95,1.01E-04,0.05,0.85,0,0
0.925,1.51E-04,0.075,0.85,5.04E-05,0.028571429
0.925,5.04E-05,0.026315789,0.9,5.04E-05,0.027027027
1,2.52E-04,0.111111111,0.875,5.04E-05,0.027777778
0.975,5.04E-05,0.025,0.975,0,0
1,0,0,0.95,0,0
0.925,0,0,0.9,0,0
0.975,1.51E-04,0.071428571,0.925,0,0
1,2.52E-04,0.111111111,0.925,1.01E-04,0.051282051
0.925,2.01E-04,0.097560976,0.85,5.04E-05,0.028571429
0.975,1.01E-04,0.048780488,0.975,0,0
0.925,1.51E-04,0.075,0.925,0,0
0.975,2.52E-04,0.113636364,0.925,0,0
0.95,5.04E-05,0.025641026,0.85,0,0
0.975,1.01E-04,0.048780488,0.925,0,0
1,2.01E-04,0.090909091,0.975,5.04E-05,0.025
0.95,1.01E-04,0.05,0.925,0,0
0.9,5.04E-05,0.027027027,0.8,0,0
0.95,1.51E-04,0.073170732,0.925,0,0
0.95,1.01E-04,0.05,0.875,0,0
1,5.04E-05,0.024390244,0.95,0,0
1,5.04E-05,0.024390244,0.925,0,0
1,0,0,0.925,0,0
0.975,1.01E-04,0.048780488,0.925,0,0
1,1.01E-04,0.047619048,0.925,0,0
0.975,0,0,0.825,0,0
1,1.51E-04,0.069767442,0.95,5.04E-05,0.025641026
0.975,1.51E-04,0.071428571,0.925,0,0
1,5.04E-05,0.024390244,1,0,0
0.975,1.51E-04,0.071428571,0.925,0,0
0.975,5.04E-05,0.025,0.925,0,0
0.925,2.01E-04,0.097560976,0.925,0,0
1,5.04E-05,0.024390244,0.925,0,0
0.975,5.04E-05,0.025,0.875,0,0
0.95,0,0,0.9,0,0
1,1.01E-04,0.047619048,0.975,0,0
1,1.51E-04,0.069767442,0.925,0,0
0.95,1.01E-04,0.05,0.925,0,0
0.925,0,0,0.9,0,0
1,3.02E-04,0.130434783,0.975,0,0
0.95,5.04E-05,0.025641026,0.925,5.04E-05,0.026315789
0.975,1.01E-04,0.048780488,0.95,0,0
1,2.52E-04,0.111111111,0.975,5.04E-05,0.025
0.95,5.04E-05,0.025641026,0.925,5.04E-05,0.026315789
1,5.04E-05,0.024390244,1,0,0
0.95,1.01E-04,0.05,0.95,5.04E-05,0.025641026
0.975,1.51E-04,0.071428571,0.875,0,0
1,1.51E-04,0.069767442,1,0,0
0.95,1.01E-04,0.05,0.9,0,0
1,1.01E-04,0.047619048,0.975,0,0
0.9,1.51E-04,0.076923077,0.85,5.04E-05,0.028571429
1,5.04E-05,0.024390244,0.925,0,0
0.925,2.52E-04,0.119047619,0.85,0,0
1,1.01E-04,0.047619048,0.9,0,0
0.975,1.51E-04,0.071428571,0.875,0,0
0.975,5.04E-05,0.025,0.925,0,0
0.975,5.04E-05,0.025,0.9,0,0
0.975,0,0,0.95,0,0
0.95,5.04E-05,0.025641026,0.925,0,0
0.975,1.01E-04,0.048780488,0.9,0,0
0.925,5.04E-05,0.026315789,0.875,0,0
0.9,1.01E-04,0.052631579,0.85,1.01E-04,0.055555556
0.95,1.51E-04,0.073170732,0.875,0,0
1,1.51E-04,0.069767442,1,5.04E-05,0.024390244
0.9,5.04E-05,0.027027027,0.85,0,0
0.975,1.51E-04,0.071428571,0.875,0,0
1,1.51E-04,0.069767442,0.95,1.51E-04,0.073170732
0.925,1.51E-04,0.075,0.875,5.04E-05,0.027777778
0.8,1.01E-04,0.058823529,0.7,0,0
0.925,3.52E-04,0.159090909,0.9,1.01E-04,0.052631579
0.8,5.04E-05,0.03030303,0.725,0,0
0.85,1.01E-04,0.055555556,0.75,0,0
0.925,1.51E-04,0.075,0.825,0,0
0.775,5.04E-05,0.03125,0.65,0,0
0.925,2.01E-04,0.097560976,0.825,0,0
0.975,1.01E-04,0.048780488,0.85,5.04E-05,0.028571429
0.875,5.04E-05,0.027777778,0.85,5.04E-05,0.028571429
0.9,5.04E-05,0.027027027,0.85,0,0
0.75,5.04E-05,0.032258065,0.725,5.04E-05,0.033333333
0.9,0,0,0.775,0,0
0.95,1.01E-04,0.05,0.85,5.04E-05,0.028571429
0.825,2.52E-04,0.131578947,0.8,0,0
0.9,5.04E-05,0.027027027,0.875,0,0
0.85,1.01E-04,0.055555556,0.825,5.04E-05,0.029411765
0.775,0,0,0.675,0,0
0.75,2.52E-04,0.142857143,0.725,1.01E-04,0.064516129
0.8,1.01E-04,0.058823529,0.725,0,0
0.875,1.51E-04,0.078947368,0.85,5.04E-05,0.028571429
0.65,5.04E-05,0.037037037,0.55,0,0
0.7,1.01E-04,0.066666667,0.6,0,0
0.875,1.51E-04,0.078947368,0.85,5.04E-05,0.028571429
0.875,2.01E-04,0.102564103,0.8,5.04E-05,0.03030303
0.825,1.01E-04,0.057142857,0.75,5.04E-05,0.032258065
0.7,1.51E-04,0.096774194,0.675,0,0
0.925,5.04E-05,0.026315789,0.85,0,0
0.9,0,0,0.65,0,0
0.8,1.01E-04,0.058823529,0.7,0,0
0.925,2.01E-04,0.097560976,0.75,5.04E-05,0.032258065
0.775,1.51E-04,0.088235294,0.725,5.04E-05,0.033333333
0.825,1.51E-04,0.083333333,0.7,0,0
0.85,1.01E-04,0.055555556,0.725,5.04E-05,0.033333333
0.8,1.51E-04,0.085714286,0.65,5.04E-05,0.037037037
0.85,5.04E-05,0.028571429,0.8,0,0
0.825,1.51E-04,0.083333333,0.775,5.04E-05,0.03125
0.925,5.04E-05,0.026315789,0.875,0,0
0.875,1.51E-04,0.078947368,0.75,0,0
0.85,5.04E-05,0.028571429,0.75,0,0
0.925,2.52E-04,0.119047619,0.9,1.01E-04,0.052631579
0.85,3.02E-04,0.15,0.825,1.51E-04,0.083333333
0.85,2.52E-04,0.128205128,0.85,2.01E-04,0.105263158
0.85,1.01E-04,0.055555556,0.8,0,0
0.75,1.01E-04,0.0625,0.725,5.04E-05,0.033333333
0.825,1.01E-04,0.057142857,0.675,0,0
0.775,5.04E-05,0.03125,0.65,0,0
0.9,5.04E-05,0.027027027,0.8,0,0
0.85,2.01E-04,0.105263158,0.8,5.04E-05,0.03030303
0.925,1.01E-04,0.051282051,0.875,0,0
0.775,2.01E-04,0.114285714,0.7,5.04E-05,0.034482759
0.85,2.52E-04,0.128205128,0.8,1.51E-04,0.085714286
0.85,5.04E-05,0.028571429,0.7,0,0
0.825,1.01E-04,0.057142857,0.575,0,0
0.875,2.01E-04,0.102564103,0.8,0,0
0.875,2.52E-04,0.125,0.75,0,0
0.9,1.51E-04,0.076923077,0.85,0,0
0.825,2.52E-04,0.131578947,0.7,5.04E-05,0.034482759
0.75,5.04E-05,0.032258065,0.65,0,0
0.9,1.51E-04,0.076923077,0.9,1.51E-04,0.076923077
0.9,5.04E-05,0.027027027,0.9,5.04E-05,0.027027027
0.9,1.51E-04,0.076923077,0.85,0,0
0.875,1.51E-04,0.078947368,0.825,5.04E-05,0.029411765
0.9,1.01E-04,0.052631579,0.675,0,0
0.75,1.01E-04,0.0625,0.575,0,0
0.825,5.04E-05,0.029411765,0.75,0,0
0.8,1.51E-04,0.085714286,0.725,0,0
0.8,5.04E-05,0.03030303,0.7,0,0
0.875,1.51E-04,0.078947368,0.825,5.04E-05,0.029411765
0.925,2.01E-04,0.097560976,0.925,5.04E-05,0.026315789
0.9,2.01E-04,0.1,0.8,0,0
0.825,1.01E-04,0.057142857,0.775,0,0
0.8,1.01E-04,0.058823529,0.575,0,0
0.825,1.01E-04,0.057142857,0.65,5.04E-05,0.037037037
0.9,1.01E-04,0.052631579,0.775,0,0
0.85,1.51E-04,0.081081081,0.8,1.51E-04,0.085714286
0.9,1.51E-04,0.076923077,0.8,5.04E-05,0.03030303
0.9,3.02E-04,0.142857143,0.825,0,0
0.85,5.04E-05,0.028571429,0.675,0,0
0.825,1.01E-04,0.057142857,0.65,0,0
0.9,1.01E-04,0.052631579,0.8,0,0
0.775,5.04E-05,0.03125,0.725,5.04E-05,0.033333333
0.875,0,0,0.725,0,0
0.85,5.04E-05,0.028571429,0.75,5.04E-05,0.032258065
0.85,5.04E-05,0.028571429,0.675,0,0
0.825,5.04E-05,0.029411765,0.75,0,0
0.85,1.01E-04,0.055555556,0.7,0,0
0.9,1.51E-04,0.076923077,0.8,5.04E-05,0.03030303
0.925,5.04E-05,0.026315789,0.875,0,0
0.925,0,0,0.825,0,0
0.9,0,0,0.8,0,0
0.8,5.04E-05,0.03030303,0.7,0,0
0.825,1.01E-04,0.057142857,0.775,0,0
0.825,1.01E-04,0.057142857,0.775,0,0
0.725,5.04E-05,0.033333333,0.7,0,0
0.85,1.01E-04,0.055555556,0.775,0,0
0.9,3.52E-04,0.162790698,0.75,0,0
0.55,0,0,0.5,0,0
0.775,1.01E-04,0.060606061,0.7,0,0
0.85,1.51E-04,0.081081081,0.675,5.04E-05,0.035714286
0.65,0,0,0.55,0,0
0.525,5.04E-05,0.045454545,0.35,0,0
0.725,2.01E-04,0.121212121,0.575,5.04E-05,0.041666667
0.6,5.04E-05,0.04,0.4,0,0
0.5,1.51E-04,0.130434783,0.5,5.04E-05,0.047619048
0.625,5.04E-05,0.038461538,0.5,0,0
0.65,1.01E-04,0.071428571,0.5,5.04E-05,0.047619048
0.575,1.01E-04,0.08,0.575,5.04E-05,0.041666667
0.575,1.01E-04,0.08,0.4,0,0
0.8,1.51E-04,0.085714286,0.675,0,0
0.65,0,0,0.55,0,0
0.55,1.01E-04,0.083333333,0.5,0,0
0.675,5.04E-05,0.035714286,0.375,0,0
0.7,5.04E-05,0.034482759,0.5,0,0
0.55,5.04E-05,0.043478261,0.45,0,0
0.6,2.52E-04,0.172413793,0.45,5.04E-05,0.052631579
0.7,2.52E-04,0.151515152,0.725,2.01E-04,0.121212121
0.525,5.04E-05,0.045454545,0.35,5.04E-05,0.066666667
0.5,0,0,0.275,0,0
0.525,1.01E-04,0.086956522,0.4,5.04E-05,0.058823529
0.675,5.04E-05,0.035714286,0.6,5.04E-05,0.04
0.5,5.04E-05,0.047619048,0.325,0,0
0.5,5.04E-05,0.047619048,0.275,0,0
0.575,5.04E-05,0.041666667,0.4,0,0
0.525,5.04E-05,0.045454545,0.45,0,0
0.45,1.51E-04,0.142857143,0.475,1.51E-04,0.136363636
0.425,5.04E-05,0.055555556,0.3,0,0
