X1,X2,X3
1,8.230452674897119e-4,0.09090909090909091
1,0.0032921810699588477,0.2857142857142857
1,0.009876543209876543,0.5454545454545454
1,0.0024691358024691358,0.23076923076923078
1,0.0024691358024691358,0.23076923076923078
1,0.007407407407407408,0.47368421052631576
1,0,0
1,0,0
1,0.0024691358024691358,0.23076923076923078
1,0.0024691358024691358,0.23076923076923078
1,0.0032921810699588477,0.2857142857142857
1,0.0016460905349794238,0.16666666666666666
1,0,0
1,0.006584362139917695,0.4444444444444444
1,0.0016460905349794238,0.16666666666666666
1,0.0016460905349794238,0.16666666666666666
1,0.0032921810699588477,0.2857142857142857
1,0.00823045267489712,0.5
1,0.007407407407407408,0.47368421052631576
1,0.0032921810699588477,0.2857142857142857
1,0.00823045267489712,0.5
1,0.012345679012345678,0.6
1,0.006584362139917695,0.4444444444444444
1,8.230452674897119e-4,0.09090909090909091
1,0.006584362139917695,0.4444444444444444
1,0.00411522633744856,0.3333333333333333
1,0.005761316872427984,0.4117647058823529
1,0,0
1,0.0049382716049382715,0.375
1,0.0032921810699588477,0.2857142857142857
1,0.007407407407407408,0.47368421052631576
1,0.00905349794238683,0.5238095238095238
0.9,0.005761316872427984,0.4375
1,0.0016460905349794238,0.16666666666666666
1,0.010699588477366255,0.5652173913043478
1,0.00411522633744856,0.3333333333333333
1,0.0032921810699588477,0.2857142857142857
1,8.230452674897119e-4,0.09090909090909091
1,0.00823045267489712,0.5
1,0.009876543209876543,0.5454545454545454
1,0.0032921810699588477,0.2857142857142857
1,0.0024691358024691358,0.23076923076923078
1,0.00411522633744856,0.3333333333333333
1,0.010699588477366255,0.5652173913043478
1,0.005761316872427984,0.4117647058823529
1,0.005761316872427984,0.4117647058823529
1,8.230452674897119e-4,0.09090909090909091
1,0.012345679012345678,0.6
1,0.0049382716049382715,0.375
1,0.005761316872427984,0.4117647058823529
1,0.00411522633744856,0.3333333333333333
1,0.0049382716049382715,0.375
1,0.0032921810699588477,0.2857142857142857
1,0.0032921810699588477,0.2857142857142857
1,0.0049382716049382715,0.375
1,0.0049382716049382715,0.375
1,0.0049382716049382715,0.375
1,0.012345679012345678,0.6
1,0.0032921810699588477,0.2857142857142857
1,0.00823045267489712,0.5
1,0,0
1,0.006584362139917695,0.4444444444444444
1,8.230452674897119e-4,0.09090909090909091
1,0.00905349794238683,0.5238095238095238
1,0.005761316872427984,0.4117647058823529
1,8.230452674897119e-4,0.09090909090909091
1,0.0024691358024691358,0.23076923076923078
1,0.007407407407407408,0.47368421052631576
1,0.006584362139917695,0.4444444444444444
1,0.0024691358024691358,0.23076923076923078
1,0.0024691358024691358,0.23076923076923078
0.9,0.0032921810699588477,0.3076923076923077
1,0.00411522633744856,0.3333333333333333
1,0.0032921810699588477,0.2857142857142857
1,0.0049382716049382715,0.375
1,0.010699588477366255,0.5652173913043478
1,0.0024691358024691358,0.23076923076923078
1,0.0016460905349794238,0.16666666666666666
1,0.010699588477366255,0.5652173913043478
1,0.0032921810699588477,0.2857142857142857
1,0.0049382716049382715,0.375
1,0.00823045267489712,0.5
1,0.0016460905349794238,0.16666666666666666
1,0.005761316872427984,0.4117647058823529
1,0.00411522633744856,0.3333333333333333
1,0.007407407407407408,0.47368421052631576
1,0.00411522633744856,0.3333333333333333
1,0.0049382716049382715,0.375
1,0.007407407407407408,0.47368421052631576
1,0.007407407407407408,0.47368421052631576
1,0.0049382716049382715,0.375
1,0.00411522633744856,0.3333333333333333
1,0.0049382716049382715,0.375
1,0.006584362139917695,0.4444444444444444
1,0.00411522633744856,0.3333333333333333
1,0.0016460905349794238,0.16666666666666666
1,0.00411522633744856,0.3333333333333333
1,0.00411522633744856,0.3333333333333333
1,0.0049382716049382715,0.375
1,0.005761316872427984,0.4117647058823529
0.4,8.230452674897119e-4,0.2
0.7,0.0049382716049382715,0.46153846153846156
0.2,0.0016460905349794238,0.5
0.6,8.230452674897119e-4,0.14285714285714285
0.6,0.00411522633744856,0.45454545454545453
1,0.005761316872427984,0.4117647058823529
0.3,8.230452674897119e-4,0.25
0.6,0.00411522633744856,0.45454545454545453
0.8,0.0024691358024691358,0.2727272727272727
0.4,0.0016460905349794238,0.3333333333333333
0.7,0.00905349794238683,0.6111111111111112
0.6,0.005761316872427984,0.5384615384615384
0.5,0.0049382716049382715,0.5454545454545454
0.6,0,0
0.6,0.0016460905349794238,0.25
0.3,0.00905349794238683,0.7857142857142857
0.5,0.005761316872427984,0.5833333333333334
0.5,0.0024691358024691358,0.375
0.4,0,0
0.4,0.0016460905349794238,0.3333333333333333
0.4,0,0
0.6,0.005761316872427984,0.5384615384615384
0.7,0.005761316872427984,0.5
0.9,0.007407407407407408,0.5
0.5,0.010699588477366255,0.7222222222222222
0.6,0.005761316872427984,0.5384615384615384
0.4,0.0024691358024691358,0.42857142857142855
0.8,0.0032921810699588477,0.3333333333333333
0.6,0.0016460905349794238,0.25
0.5,8.230452674897119e-4,0.16666666666666666
0.5,0.011522633744855968,0.7368421052631579
0.6,0.0016460905349794238,0.25
0.5,0.00823045267489712,0.6666666666666666
0.2,0.005761316872427984,0.7777777777777778
0.6,8.230452674897119e-4,0.14285714285714285
0.6,0.0032921810699588477,0.4
0.6,0.009876543209876543,0.6666666666666666
0.4,8.230452674897119e-4,0.2
0.4,8.230452674897119e-4,0.2
0.6,8.230452674897119e-4,0.14285714285714285
0.6,0.0024691358024691358,0.3333333333333333
0.7,0.007407407407407408,0.5625
0.5,0.0024691358024691358,0.375
0.7,0.0032921810699588477,0.36363636363636365
0.9,0.009876543209876543,0.5714285714285714
0.5,0.00411522633744856,0.5
0.8,0.010699588477366255,0.6190476190476191
0.7,0.007407407407407408,0.5625
0.5,0.005761316872427984,0.5833333333333334
0.6,0.00411522633744856,0.45454545454545453
0.5,8.230452674897119e-4,0.16666666666666666
0.4,0.009876543209876543,0.75
0.8,0.005761316872427984,0.4666666666666667
0.4,0,0
0.6,0.00411522633744856,0.45454545454545453
0.7,0.0032921810699588477,0.36363636363636365
0.8,0.006584362139917695,0.5
0.8,0.0024691358024691358,0.2727272727272727
0.4,0.005761316872427984,0.6363636363636364
0.7,0.00905349794238683,0.6111111111111112
0.3,8.230452674897119e-4,0.25
0.8,0.0032921810699588477,0.3333333333333333
0.4,0.005761316872427984,0.6363636363636364
0.8,0.007407407407407408,0.5294117647058824
0.8,0.00411522633744856,0.38461538461538464
0.5,8.230452674897119e-4,0.16666666666666666
0.3,8.230452674897119e-4,0.25
0.8,0.009876543209876543,0.6
0.7,0.0049382716049382715,0.46153846153846156
0.4,8.230452674897119e-4,0.2
0.7,0.0024691358024691358,0.3
0.5,0.0016460905349794238,0.2857142857142857
0.7,0.0049382716049382715,0.46153846153846156
0.7,0.006584362139917695,0.5333333333333333
0.3,0.0016460905349794238,0.4
0.5,0.0024691358024691358,0.375
0.2,0.0016460905349794238,0.5
0.7,0.010699588477366255,0.65
