X1,X2,X3
0.6,0.2683127572016461,0.9819277108433735
0.9,0.30534979423868314,0.9763157894736842
0.5,0.26995884773662554,0.984984984984985
0.7,0.21152263374485597,0.9734848484848485
1,0.27983539094650206,0.9714285714285714
0.9,0.2222222222222222,0.967741935483871
0.9,0.20329218106995886,0.96484375
0.6,0.19094650205761318,0.9747899159663865
0.9,0.17037037037037037,0.9583333333333334
0.7,0.22798353909465022,0.9753521126760564
0.8,0.339917695473251,0.9809976247030879
0.8,0.29958847736625516,0.978494623655914
0.8,0.2823045267489712,0.9772079772079773
0.6,0.24526748971193416,0.9802631578947368
0.9,0.25267489711934155,0.9715189873417721
0.8,0.2674897119341564,0.975975975975976
1,0.30617283950617286,0.9738219895287958
0.9,0.562962962962963,0.987012987012987
0.8,0.2979423868312757,0.9783783783783784
1,0.25267489711934155,0.9684542586750788
0.9,0.3045267489711934,0.9762532981530343
0.9,0.36213991769547327,0.9799554565701559
0.6,0.28641975308641976,0.9830508474576272
1,0.34814814814814815,0.976905311778291
0.9,0.254320987654321,0.9716981132075472
0.8,0.40329218106995884,0.9839357429718876
1,0.24938271604938272,0.9680511182108626
0.8,0.33827160493827163,0.9809069212410502
0.8,0.2773662551440329,0.9768115942028985
1,0.2139917695473251,0.9629629629629629
0.7,0.22469135802469137,0.975
0.8,0.21728395061728395,0.9705882352941176
0.8,0.4148148148148148,0.984375
1,0.6238683127572017,0.9869791666666666
1,0.3358024691358025,0.9760765550239234
0.8,0.3004115226337449,0.9785522788203753
0.7,0.20246913580246914,0.9723320158102767
1,0.25349794238683127,0.9685534591194969
1,0.24362139917695474,0.9673202614379085
0.7,0.17695473251028807,0.9684684684684685
0.8,0.20905349794238684,0.9694656488549618
0.5,0.22962962962962963,0.9823943661971831
0.8,0.22304526748971193,0.9713261648745519
1,0.34897119341563787,0.9769585253456221
1,0.19753086419753085,0.96
0.7,0.19753086419753085,0.97165991902834
1,0.22798353909465022,0.9651567944250871
0.9,0.36213991769547327,0.9799554565701559
0.9,0.2625514403292181,0.9725609756097561
0.9,0.25020576131687244,0.9712460063897763
1,0.48477366255144033,0.9833055091819699
0.8,0.18024691358024691,0.9647577092511013
0.9,0.2765432098765432,0.9739130434782609
0.9,0.2880658436213992,0.9749303621169917
0.9,0.29218106995884774,0.9752747252747253
0.9,0.3596707818930041,0.9798206278026906
1,0.3390946502057613,0.976303317535545
0.9,0.2074074074074074,0.9655172413793104
1,0.2,0.9604743083003953
0.8,0.3588477366255144,0.9819819819819819
0.9,0.30781893004115224,0.9765013054830287
1,0.24938271604938272,0.9680511182108626
1,0.3860082304526749,0.9791231732776617
0.9,0.2748971193415638,0.9737609329446064
1,0.19835390946502057,0.9601593625498008
0.8,0.2411522633744856,0.973421926910299
0.7,0.4905349794238683,0.988391376451078
0.9,0.3004115226337449,0.9759358288770054
0.7,0.5407407407407407,0.9894578313253012
0.7,0.2288065843621399,0.9754385964912281
0.8,0.2559670781893004,0.9749216300940439
0.7,0.3432098765432099,0.9834905660377359
0.8,0.2872427983539095,0.9775910364145658
0.9,0.17860082304526748,0.9601769911504425
0.9,0.1991769547325103,0.9641434262948207
0.9,0.21646090534979423,0.9669117647058824
0.8,0.297119341563786,0.978319783197832
1,0.297119341563786,0.9730458221024259
0.9,0.20823045267489712,0.9656488549618321
0.9,0.30534979423868314,0.9763157894736842
1,0.24609053497942388,0.9676375404530745
0.9,0.32592592592592595,0.9777777777777777
1,0.3662551440329218,0.978021978021978
1,0.14732510288065845,0.9470899470899471
0.6,0.38436213991769547,0.9873150105708245
0.8,0.17530864197530865,0.9638009049773756
0.8,0.2008230452674897,0.9682539682539683
0.7,0.20658436213991768,0.9728682170542635
0.7,0.2551440329218107,0.9779179810725552
0.8,0.5465020576131687,0.9880952380952381
0.4,0.18765432098765433,0.9827586206896551
0.9,0.2074074074074074,0.9655172413793104
1,0.5794238683127572,0.9859943977591037
0.7,0.24938271604938272,0.9774193548387097
1,0.2839506172839506,0.971830985915493
1,0.2872427983539095,0.9721448467966574
0.8,0.25267489711934155,0.9746031746031746
0.8,0.25349794238683127,0.9746835443037974
1,0.24773662551440329,0.9678456591639871
0.7,0.32510288065843623,0.9825870646766169
0.6,0.20905349794238684,0.9769230769230769
0.7,0.21728395061728395,0.974169741697417
0.5,0.19012345679012346,0.9788135593220338
0.6,0.18353909465020576,0.9737991266375546
0.9,0.21152263374485597,0.9661654135338346
0.7,0.1588477366255144,0.965
0.9,0.16790123456790124,0.9577464788732394
0.6,0.1654320987654321,0.9710144927536232
0.8,0.14732510288065845,0.9572192513368984
0.7,0.20329218106995886,0.9724409448818898
0.6,0.2411522633744856,0.979933110367893
0.9,0.22469135802469137,0.9680851063829787
0.7,0.25102880658436216,0.9775641025641025
0.6,0.2139917695473251,0.9774436090225563
0.5,0.2008230452674897,0.9799196787148594
0.7,0.21728395061728395,0.974169741697417
1,0.20905349794238684,0.9621212121212122
0.8,0.3506172839506173,0.9815668202764977
0.7,0.2584362139917695,0.9781931464174455
1,0.21563786008230454,0.9632352941176471
0.9,0.24279835390946503,0.9703947368421053
0.7,0.23127572016460907,0.9756944444444444
0.4,0.21069958847736625,0.9846153846153847
0.9,0.21646090534979423,0.9669117647058824
0.8,0.21481481481481482,0.9702602230483272
0.7,0.20987654320987653,0.9732824427480916
0.9,0.20246913580246914,0.9647058823529412
0.9,0.27983539094650206,0.9742120343839542
0.7,0.19588477366255144,0.9714285714285714
0.9,0.19835390946502057,0.964
0.5,0.1794238683127572,0.9775784753363229
0.7,0.19176954732510287,0.9708333333333333
0.7,0.22962962962962963,0.9755244755244755
0.8,0.2897119341563786,0.9777777777777777
1,0.2831275720164609,0.9717514124293786
0.7,0.2,0.972
0.7,0.17366255144032922,0.9678899082568807
1,0.19506172839506172,0.9595141700404858
1,0.20905349794238684,0.9621212121212122
